id,y,x
6669039157,30.2898375,78.046122
6669039159,30.2910738,78.0463378
6669039160,30.2915537,78.0454001
6669039164,30.2908877,78.0448626
6669039166,30.2937189,78.0424977
6669039167,30.293407,78.0408145
6669039168,30.2930571,78.0412137
6669039171,30.2892536,78.0395673
6669039173,30.2884456,78.0406809
6669039174,30.2888633,78.0395271
6669039176,30.288126,78.0404985
6669039177,30.2876173,78.0399294
6669039179,30.2871703,78.0405651
6669039180,30.2878435,78.0402732
6669039181,30.2874812,78.0407321
6669039182,30.2889189,78.0419706
6669046285,30.3081192,78.0373243
6669046286,30.3082909,78.0368641
6669046287,30.3078855,78.0366357
6669046288,30.30817,78.0339967
6669046291,30.3069832,78.0342779
6669046296,30.3115452,78.0330486
6669046304,30.3131017,78.0296202
6669046305,30.3168231,78.0271126
6669046312,30.3171496,78.0268724
6669078122,30.307803,78.0996466
6669078123,30.3080336,78.0993105
6669078124,30.3077825,78.1000097
6669078128,30.3077742,78.1004674
6669078135,30.3073108,78.1005863
6669078136,30.3043927,78.1012208
6669078143,30.3027659,78.1016455
6669078144,30.3029969,78.101727
6669078146,30.3026065,78.1012146
6669078158,30.3032328,78.0979964
6669078159,30.3031277,78.0981367
6669078165,30.3033575,78.0965497
6669078166,30.3023351,78.0981034
6669078168,30.3021114,78.0993152
6669078169,30.3000049,78.0978653
6669078187,30.3007104,78.0905491
6669078190,30.3002159,78.0914677
6669078191,30.2992111,78.0914634
6669078195,30.3038738,78.0806261
6669078201,30.3049384,78.0797618
6669078202,30.3037573,78.079681
6669078205,30.3030728,78.0802153
6669078209,30.3025291,78.0794055
6669078210,30.3023099,78.0804116
6669078211,30.3029853,78.0789782
6669078212,30.3033055,78.0791534
6669078217,30.3026161,78.0803829
6669078218,30.302775,78.0798908
6669078219,30.3027928,78.0802293
6669078220,30.3035325,78.0781577
6669078228,30.3022878,78.0811586
6669078229,30.3021377,78.0790194
6669078231,30.3020606,78.0793492
6669078239,30.3005112,78.0896105
6669094184,30.3005667,78.0417818
6669100919,30.3158248,78.0286819
6669100920,30.3156871,78.0288414
6669100924,30.3152043,78.0293717
6669100925,30.3111177,78.0261137
6669100926,30.3115007,78.0254361
6669100927,30.3111795,78.0253987
6669100928,30.3108948,78.0259489
6669100929,30.3109108,78.0253063
6669100930,30.310665,78.0257788
6669100931,30.3106655,78.0251845
6669100932,30.3104445,78.0256123
6669100933,30.3104747,78.0249702
6669100934,30.3102298,78.0254547
6669100935,30.3106051,78.0264543
6669100936,30.3112165,78.0279975
6669100939,30.3115385,78.0275773
6669100940,30.3132338,78.0297796
6669100943,30.3120523,78.0314506
6669100944,30.3133776,78.0298984
6669100949,30.3047986,78.0297402
6669100958,30.3026346,78.023623
6669100961,30.3060669,78.0294716
6669100963,30.3084953,78.0318301
6669100972,30.3094139,78.0241025
6669100973,30.3088809,78.0138173
6669100974,30.3085114,78.013379
6669100975,30.3085893,78.0132374
6669100978,30.3084065,78.0138491
6669100979,30.3086399,78.0119653
6669100980,30.3089533,78.011503
6669107288,30.2868784,78.0426881
6669107292,30.2858188,78.0424467
6669107293,30.2865021,78.0431856
6669107298,30.2873851,78.0431648
6669107299,30.2867878,78.0438092
6669107301,30.2857959,78.0446022
6669107305,30.2848716,78.0437986
6669107313,30.2825507,78.0457518
6669107316,30.2818222,78.0467002
6669107318,30.2843631,78.0437603
6669107324,30.2839375,78.0406744
6669107325,30.2835313,78.0411549
6669107326,30.2825437,78.0401105
6669107327,30.2828505,78.0420144
6669107329,30.2830175,78.0412149
6669107330,30.2826328,78.04084
6669107337,30.2875762,78.0383202
6669107338,30.2885507,78.0394828
6669107340,30.2869765,78.0374435
6669107343,30.2898442,78.0440117
6669107344,30.290963,78.0424836
6669107345,30.2905506,78.0429496
6669107346,30.2958429,78.0413712
6669107350,30.2978304,78.0387608
6669107353,30.2973286,78.0374092
6669107357,30.2964682,78.0374122
6669107358,30.2956956,78.0382682
6669107361,30.2963674,78.0392091
6669107363,30.2971831,78.039918
6669107365,30.2961641,78.0410601
6669107367,30.295769,78.0400075
6669107368,30.2967295,78.0395113
6669107370,30.2963383,78.0375411
6669107373,30.2954392,78.0365133
6669107374,30.294167,78.0363064
6669107375,30.2943942,78.0365709
6669107376,30.2953207,78.0354797
6669134986,30.3003792,78.0421719
6669134992,30.3035748,78.0411468
6669134995,30.3022788,78.0400201
6669134996,30.3030847,78.0391079
6669134997,30.3027242,78.0383738
6669135001,30.3052804,78.0440121
6669135002,30.3047354,78.0448505
6669135003,30.305609,78.0442659
6669135005,30.3062661,78.0449676
6669135007,30.3055572,78.0455599
6669135008,30.3035754,78.0481146
6669135011,30.3040261,78.0469315
6669135013,30.3047091,78.0466572
6669135016,30.3052103,78.0451453
6669135020,30.3059148,78.0462131
6669135021,30.3046999,78.0457956
6669135023,30.3053263,78.0456527
6669135024,30.30497,78.0460106
6669135025,30.3047503,78.0463834
6669135029,30.3047362,78.045737
6669135032,30.3044779,78.0454753
6669135033,30.3037742,78.044961
6669135040,30.302667,78.0442789
6669135042,30.3021719,78.0439227
6669135043,30.3020051,78.044215
6669135056,30.3009865,78.0393734
6669135061,30.3015081,78.0384035
6669135065,30.3011288,78.0381584
6669135066,30.3010845,78.0373361
6669135070,30.3006042,78.037712
6669135077,30.3041607,78.0367659
6669135080,30.3045596,78.0426417
6669135082,30.306029,78.0435831
6669135085,30.305971,78.0420545
6669135088,30.3055524,78.0407986
6669135090,30.3042074,78.0437954
6669135094,30.3031563,78.0425556
6669135097,30.3026932,78.04166
6669135098,30.3027472,78.0422963
6669135099,30.3032362,78.041725
6669135100,30.3021354,78.0415534
6669135102,30.3021,78.0411173
6669135103,30.3019872,78.0412354
6669135104,30.3016838,78.042179
6669135107,30.3015484,78.0415775
6669135112,30.3003622,78.0412968
6669135113,30.3020383,78.0413312
6669135116,30.3003943,78.0406247
6669135118,30.3011814,78.0403993
6669135120,30.301423,78.0403925
6669135124,30.3015703,78.0407527
6669135126,30.3017662,78.0404383
6669135127,30.3018103,78.0404798
6669135129,30.3116116,78.0482904
6669135131,30.3123011,78.0468231
6669135132,30.3143935,78.0447662
6669135133,30.3150596,78.0452413
6669135134,30.315996,78.046569
6669135136,30.3155694,78.0456082
6669135138,30.3153474,78.0468049
6669135139,30.3169501,78.0461779
6669135141,30.316354,78.0455889
6669135142,30.3169468,78.037213
6669135148,30.3185749,78.0369216
6669135149,30.3179685,78.037363
6669135152,30.3183743,78.0367697
6669147686,30.3105863,78.0100773
6669147687,30.3103067,78.0106436
6669147688,30.3107662,78.0098723
6669147690,30.3086142,78.0097869
6669654434,30.3045236,78.0492918
6669654435,30.3043275,78.0481869
6669654438,30.3040638,78.0487089
6669654439,30.304671,78.0482178
6669654440,30.3043733,78.048652
6669654441,30.304866,78.0482332
6669654444,30.3045076,78.0488189
6669654445,30.3037117,78.0496156
6669654447,30.3039863,78.0491966
6669654448,30.3036958,78.0518468
6669654449,30.3035677,78.0520963
6669654452,30.3028762,78.0523461
6669654455,30.3027181,78.0526471
6669654456,30.3031044,78.0529382
6669654457,30.3033589,78.0531043
6669654458,30.302587,78.0541443
6669654460,30.3026049,78.0530892
6669654461,30.3023409,78.0535778
6669654462,30.3017249,78.0524372
6669654466,30.3020333,78.0529999
6669654467,30.3018571,78.0528644
6669654468,30.3018865,78.0521987
6669654476,30.3018476,78.0541034
6669654477,30.3017536,78.0542909
6669654480,30.3023058,78.0546325
6669654481,30.3016462,78.0544744
6669654483,30.3019346,78.055553
6669654484,30.3023207,78.0557608
6669664286,30.300735,78.0550049
6669664287,30.3001824,78.053353
6669664289,30.2997414,78.0541404
6669664292,30.2992535,78.0544324
6669664293,30.2992597,78.0551045
6669664294,30.3003109,78.0559012
6669664295,30.3006165,78.0554218
6669664297,30.3004588,78.0565228
6669664299,30.3001102,78.0562511
6669664301,30.2985617,78.0561394
6669664303,30.2993858,78.0567829
6669664304,30.2988928,78.0563918
6669664305,30.2993006,78.0556607
6669664306,30.2993904,78.0573173
6669664308,30.2988321,78.057477
6669664309,30.2989547,78.0581994
6669664311,30.2996633,78.0587422
6669664312,30.2993134,78.059357
6669664313,30.3004448,78.05934
6669664314,30.3001358,78.0599941
6669664315,30.3003031,78.0601339
6669664318,30.2995257,78.0600955
6669664319,30.2997466,78.0596926
6669664320,30.3000115,78.0598978
6669664321,30.2998031,78.0602967
6669664324,30.3010225,78.0609207
6669664325,30.2990626,78.0591658
6669664326,30.2988458,78.0595638
6669664328,30.2971517,78.0575164
6669664329,30.2978868,78.0573929
6669664334,30.2971437,78.058718
6669664335,30.2975234,78.0580569
6669664336,30.2978786,78.0582918
6669664338,30.2962215,78.0565206
6669664340,30.3007869,78.0519662
6669664341,30.3002878,78.0527498
6669664344,30.3000983,78.0526037
6669664345,30.3012234,78.0523226
6669664346,30.3015085,78.0519037
6669664348,30.3013788,78.0490898
6669688794,30.2959906,78.0567679
6669688800,30.2963136,78.0577648
6669688804,30.2958921,78.0582248
6669688805,30.2956709,78.0580357
6669688806,30.2968234,78.0583704
6669688807,30.2964687,78.0588256
6669688810,30.2971473,78.0592359
6669688824,30.2948125,78.0609317
6669688825,30.2942836,78.0616538
6669688832,30.2928941,78.0647556
6669688838,30.2927278,78.0639893
6669688850,30.2922365,78.0629225
6669688852,30.2918782,78.0635004
6669688854,30.2898991,78.0587122
6669688856,30.2888214,78.0576376
6669688857,30.2886204,78.0572872
6669688858,30.2880415,78.0567029
6669688859,30.2877319,78.0571052
6669688860,30.2883188,78.0577048
6669688861,30.2893952,78.0542479
6669688862,30.2893466,78.0548244
6669688863,30.2888608,78.0547392
6669749245,30.2917161,78.0559328
6669749249,30.2914809,78.0558696
6669749250,30.2910112,78.0575784
6669749251,30.2911669,78.0570296
6669749256,30.2899563,78.0555296
6669749257,30.2890658,78.0541045
6669749258,30.2888703,78.0544874
6669749263,30.2883868,78.0548076
6669749264,30.288381,78.0551935
6669749267,30.2861859,78.0543315
6669749269,30.2849288,78.055841
6669749273,30.28541,78.0564284
6669749275,30.2854031,78.0552891
6669749276,30.2849989,78.0559154
6669749277,30.284384,78.0565578
6669749281,30.2861709,78.0551496
6669759178,30.2983736,78.0500658
6669759179,30.2970883,78.049178
6669759180,30.296794,78.0496303
6669759181,30.296353,78.0482419
6669759182,30.2959774,78.0488581
6669759183,30.2954773,78.0485368
6669764785,30.2868802,78.0549075
6669764788,30.2862705,78.0559288
6669764790,30.2857192,78.0568139
6669764792,30.2851205,78.0574174
6669764793,30.2854251,78.057121
6669764795,30.2853174,78.05764
6669764796,30.2855276,78.0565953
6669764797,30.2849734,78.0571023
6669764798,30.2852913,78.0562721
6669764799,30.2846538,78.0568501
6669764801,30.2845646,78.057337
6669764803,30.2843052,78.0576659
6669764809,30.2824522,78.0542812
6669764810,30.2827609,78.0565242
6669764812,30.2833567,78.0553219
6669764815,30.2830824,78.0568031
6669764816,30.282996,78.0541418
6669764819,30.2830287,78.0567623
6669764826,30.2810848,78.0572023
6669764827,30.2823532,78.0562165
6669764833,30.2805311,78.0564488
6669764840,30.2821847,78.0552287
6669764841,30.2810072,78.0536853
6669764843,30.2807001,78.0533504
6669764846,30.2801308,78.0540613
6669764852,30.2778687,78.0516592
6669764854,30.279008,78.0502371
6669764855,30.2778967,78.0502519
6669764856,30.2784961,78.0508634
6669764857,30.2784303,78.0522031
6669764858,30.2795687,78.0507799
6669764859,30.2790062,78.0515026
6669764861,30.2792678,78.0530457
6669764862,30.2804001,78.0516359
6669764863,30.2798502,78.0523719
6669764864,30.2812559,78.0525723
6669764865,30.2815895,78.0529167
6669764866,30.2803977,78.0529864
6669764867,30.279815,78.0536921
6669764868,30.2794194,78.0532378
6669764869,30.2790068,78.0537475
6669764870,30.2799543,78.0548857
6669764871,30.2788887,78.0526713
6669764872,30.278005,78.0536288
6669764873,30.2776147,78.0541284
6669764874,30.2785563,78.0543
6669764875,30.2782528,78.0520356
6669764877,30.2770877,78.0534397
6669764878,30.276779,78.0529877
6669764880,30.2764739,78.0541116
6669764881,30.2775197,78.054009
6669764882,30.277046,78.0544737
6669764883,30.2779286,78.0545595
6669764884,30.2775504,78.0548986
6669764885,30.2781428,78.0547701
6669764886,30.2781926,78.0548492
6669764887,30.2790631,78.055916
6669764891,30.2795058,78.0564393
6669764892,30.2792586,78.0567308
6669764893,30.2785798,78.0553503
6669764894,30.2778497,78.0561099
6669764895,30.2795372,78.0553789
6669764897,30.2808392,78.0559756
6669764899,30.2804878,78.0565197
6669764905,30.2811268,78.0546521
6669764906,30.2813092,78.0526136
6669764908,30.2818691,78.0519293
6669764910,30.2826303,78.0528362
6669764921,30.2820138,78.0520483
6669764925,30.2820586,78.0534829
6669764926,30.2835119,78.0513556
6669764932,30.2839213,78.0522552
6669764937,30.2843932,78.0517533
6669764938,30.2855067,78.0536695
6669764941,30.2846532,78.0524181
6669764942,30.2844272,78.0526467
6669764943,30.2855177,78.0531514
6669764944,30.2851668,78.0531836
6669764948,30.2865507,78.0527732
6669771388,30.2966098,78.0466222
6669771389,30.2954983,78.0476246
6669771393,30.3023737,78.0527782
6669771394,30.3000672,78.0513555
6669771395,30.3003683,78.0510263
6669771396,30.2998131,78.0511316
6669771397,30.3001197,78.0507224
6669778873,30.3012394,78.0598156
6669778875,30.3013618,78.0582278
6669778876,30.3016928,78.0583892
6669778878,30.3020255,78.0574143
6669778881,30.3020229,78.0565041
6669778882,30.3014754,78.0589911
6669778884,30.3011259,78.0588731
6669795085,30.3011403,78.060085
6669795086,30.300955,78.0606056
6669795089,30.3008823,78.060853
6669795090,30.3021744,78.0616175
6669795091,30.3014446,78.0611764
6669795092,30.3002412,78.0649552
6669795093,30.3005238,78.0644727
6669795094,30.2999362,78.0652753
6669795096,30.2993344,78.0651671
6669795097,30.2990413,78.0658646
6669795098,30.2995467,78.066288
6669795105,30.3017453,78.0661475
6669795106,30.3016294,78.0666401
6669795109,30.301459,78.0688998
6669795110,30.3009255,78.0686172
6669795111,30.2991412,78.0704704
6669795113,30.2980285,78.0704516
6669795114,30.298215,78.0712895
6669795117,30.299249,78.0715714
6669795121,30.2996275,78.0718256
6669795125,30.3000425,78.0731151
6669795128,30.3013394,78.0706881
6669795130,30.3013813,78.0714275
6669795132,30.3023254,78.0739904
6669795137,30.302041,78.0739475
6669795145,30.3001125,78.0747653
6669795146,30.2992981,78.0770161
6669795149,30.3009703,78.0770909
6669795150,30.3038073,78.075864
6669795160,30.3011333,78.0757884
6669795163,30.2995813,78.0750904
6669795164,30.2994843,78.0747015
6669795167,30.2993598,78.0770151
6669795169,30.3010251,78.0765448
6669795170,30.3039734,78.0771376
6669795172,30.3034645,78.0770382
6669795176,30.3024588,78.0768445
6669795179,30.3018838,78.0770237
6669795182,30.3023358,78.0766291
6669795183,30.3047732,78.0755753
6669795187,30.3040288,78.0781537
6669795188,30.3045077,78.0715933
6669795190,30.3053161,78.0707096
6669795191,30.3063115,78.0696285
6669795192,30.3056513,78.0698017
6669795193,30.3053582,78.0700988
6669795194,30.30606,78.0695152
6669795195,30.3057367,78.0698827
6669795196,30.3057758,78.0692281
6669795197,30.3054685,78.069601
6669795203,30.3050604,78.0680239
6669795205,30.304576,78.0687647
6669795206,30.3044348,78.0689149
6669795232,30.3100179,78.0631623
6669795241,30.2950685,78.0551534
6669795242,30.2945932,78.0562698
6669795243,30.2923061,78.0562547
6669795246,30.2895049,78.0568528
6669795248,30.2905367,78.0578914
6669795249,30.2897039,78.0618262
6669795252,30.2890868,78.0616459
6669835106,30.2903213,78.06129
6669835107,30.2893086,78.0602157
6669835108,30.2896595,78.0606052
6669835109,30.2894273,78.060915
6669835112,30.2899183,78.0616245
6669835113,30.2896164,78.0612718
6669835116,30.2912923,78.0604541
6669835117,30.290589,78.0596811
6669835118,30.2933852,78.0586666
6669835122,30.2923328,78.0582549
6669835125,30.295271,78.060287
6669835129,30.2964513,78.0605673
6669835130,30.2961023,78.0609285
6669835131,30.2967222,78.0608411
6669835132,30.2962922,78.0611953
6669835142,30.2967154,78.0634634
6669835144,30.2962851,78.0634364
6669835145,30.2963264,78.0641987
6669835147,30.2963032,78.0626815
6669835148,30.2956942,78.0641613
6669835149,30.2960555,78.0645128
6669835150,30.295827,78.0646322
6669835151,30.2956276,78.0649288
6669835152,30.2960746,78.0649586
6669835154,30.29524,78.0684183
6669835161,30.2958328,78.0664068
6669835173,30.2941438,78.0669902
6669835175,30.2946915,78.0662216
6669835176,30.293972,78.0672415
6669835177,30.2943376,78.0676861
6669835183,30.2948627,78.0666795
6669835184,30.294294,78.0660013
6669837386,30.2944851,78.0665387
6669837387,30.2938751,78.0673663
6669837388,30.2935108,78.0669722
6669837389,30.2931712,78.0665913
6669837396,30.2913936,78.0662459
6669837397,30.2912839,78.0662931
6669837401,30.2912666,78.0670288
6669837402,30.291153,78.0672089
6669837403,30.2909793,78.067353
6669837407,30.2902058,78.0677364
6669837410,30.289996,78.0682018
6669837411,30.2895522,78.0686117
6669837412,30.2891756,78.0682813
6669837423,30.2944132,78.0690816
6669837425,30.2936851,78.0689453
6669837426,30.2935168,78.0688185
6669837427,30.2929456,78.0681795
6669837430,30.2932636,78.0691335
6669837431,30.2927469,78.0697908
6669837432,30.2920004,78.070636
6669837433,30.2923008,78.0693272
6669837440,30.2950649,78.0696228
6669837441,30.2955184,78.0696476
6669837442,30.2954838,78.0689705
6669837444,30.2947817,78.0682983
6669837446,30.2946835,78.0691599
6669837448,30.2948735,78.0692139
6669837450,30.296326,78.0674574
6669837453,30.2959831,78.0684987
6669837457,30.2965185,78.0675049
6669837459,30.2973592,78.0674408
6669837463,30.2974107,78.0670099
6669837464,30.296839,78.0667589
6669837465,30.2965357,78.0664856
6669837470,30.2967621,78.0696731
6669837472,30.2963236,78.0697172
6669837473,30.2962822,78.0690132
6669837475,30.2958928,78.0701173
6669837476,30.2958958,78.0703276
6669837477,30.2958428,78.06911
6669837478,30.2979915,78.0701929
6669837482,30.2966362,78.0706802
6669837484,30.2971768,78.0695644
6669837485,30.2983292,78.0696785
6669837486,30.2979958,78.0696603
6669837487,30.2974339,78.0711302
6669837488,30.2976592,78.0721896
6669837489,30.2971901,78.0722288
6669837490,30.2967552,78.072371
6669837491,30.296858,78.0727861
6669837492,30.296606,78.0717182
6669837493,30.297818,78.0744248
6669837495,30.2977718,78.0756769
6669837499,30.2986999,78.0751041
6669837500,30.2960342,78.0780858
6669837501,30.2953841,78.0783482
6669837514,30.2978036,78.0754266
6669837516,30.2973936,78.0750145
6669837517,30.2973472,78.0753708
6669837519,30.297077,78.0762586
6669837521,30.2966104,78.0761472
6669837523,30.296314,78.0765212
6669837525,30.2934881,78.0757384
6669837526,30.2927552,78.0788093
6669837527,30.2939128,78.0788992
6669837528,30.2933405,78.080594
6669837531,30.2920323,78.0814393
6669837533,30.2921958,78.0819707
6669837534,30.2927423,78.0816558
6669837535,30.292128,78.0817561
6669837536,30.2912949,78.0820934
6669837538,30.2911789,78.081231
6669837539,30.2918632,78.0809119
6669837547,30.2898054,78.0843621
6669837548,30.2894862,78.0840388
6669837551,30.2890211,78.0814614
6669837552,30.2892767,78.0798409
6669837554,30.2889648,78.078927
6669837555,30.2866207,78.0817725
6669837556,30.286388,78.0806957
6669837559,30.2864757,78.0811517
6669837560,30.2896026,78.0814925
6669837561,30.2898278,78.0804302
6669837562,30.2902091,78.078848
6669837564,30.2901005,78.080546
6669837565,30.289896,78.081496
6669837566,30.2902832,78.0776015
6669837569,30.2901591,78.0788374
6669837579,30.2939197,78.0798769
6669837580,30.2938906,78.0806538
6669837581,30.2921817,78.0795723
6669837582,30.2918297,78.0798151
6669837584,30.2918923,78.0801736
6669837585,30.2897426,78.0787913
6669837588,30.2896561,78.0801642
6669837589,30.2897078,78.0787915
6669837591,30.2899407,78.0774683
6669837592,30.2893341,78.0788495
6669837593,30.2894517,78.078136
6669837600,30.2885942,78.0770647
6669837601,30.2857739,78.0777637
6669837603,30.2856406,78.0784716
6669837604,30.2860171,78.0780831
6669837606,30.2850903,78.0776965
6669837619,30.2861542,78.0734861
6669837620,30.2865897,78.0739567
6669837622,30.2862913,78.0751305
6669837623,30.2859611,78.0755107
6669837624,30.2856052,78.0745067
6669837625,30.2861819,78.075234
6669837626,30.2866075,78.0747601
6669837627,30.287384,78.0756237
6669837629,30.2871547,78.074792
6669837630,30.2869093,78.0750842
6669837631,30.2871646,78.0753958
6669837632,30.2873986,78.0751232
6669837633,30.287892,78.0743413
6669837634,30.2877428,78.0742052
6669837635,30.2871591,78.0730546
6669837636,30.287615,78.0735281
6669837637,30.2873454,78.0732643
6669837639,30.2865759,78.0716031
6669837640,30.2879083,78.0730633
6669837644,30.2888884,78.0718245
6669837646,30.2859798,78.069133
6669837647,30.286136,78.0693171
6669837648,30.2853146,78.0703401
6669837650,30.2845335,78.0695075
6669837652,30.2852964,78.069847
6673330496,30.2937458,78.0646939
6673330499,30.2920047,78.0689452
6673330501,30.2924465,78.0682722
6673330502,30.2930231,78.0694434
6673330504,30.2926938,78.0685329
6673330506,30.2923106,78.0703127
6673330507,30.2919297,78.0699251
6673330508,30.2924117,78.0702072
6673330511,30.2939119,78.070682
6673330512,30.2939177,78.0702291
6673330518,30.2924768,78.0714983
6673330519,30.2929665,78.0712472
6673330521,30.2831986,78.0633203
6673330526,30.284626,78.0611068
6673330527,30.2835397,78.0626108
6673330530,30.2837441,78.0622233
6673330531,30.2843874,78.0629186
6673330534,30.2837667,78.0637769
6673330537,30.2840863,78.0640304
6673330540,30.2846015,78.0644765
6673330541,30.2853898,78.0635939
6673330544,30.2860956,78.0634055
6673330547,30.2850072,78.0648499
6673330548,30.2861052,78.0639924
6673330549,30.285246,78.0650619
6673330550,30.2862727,78.0641886
6673330551,30.2854504,78.0652199
6673330553,30.284763,78.0656777
6673330555,30.28435,78.0662488
6673330559,30.2839982,78.06633
6673330560,30.284749,78.0646172
6673330561,30.2835249,78.066005
6673330562,30.2874357,78.0645616
6673330564,30.2877546,78.0641358
6673330565,30.2869804,78.0634953
6673330566,30.2874198,78.0628745
6673330567,30.2872979,78.0637781
6673330568,30.2875149,78.0634326
6673330569,30.2886648,78.0629473
6673330572,30.2880776,78.0622748
6673330574,30.2817409,78.067283
6673330579,30.2831889,78.0692048
6673364192,30.2800488,78.0715118
6673364193,30.2781166,78.0716247
6673364213,30.2762133,78.0713722
6673364214,30.2770452,78.0703373
6673364215,30.2765356,78.0698329
6673364216,30.2755056,78.0713029
6673364222,30.2762309,78.0695529
6673364233,30.2758902,78.0692609
6673364234,30.2753976,78.0698654
6673364235,30.2755968,78.0689699
6673364246,30.2730994,78.0708826
6673364248,30.2733701,78.0704892
6673364249,30.2729498,78.0700893
6673364250,30.2733273,78.0705602
6673364251,30.2736919,78.0708839
6673364252,30.2736619,78.0714662
6673364253,30.2754559,78.0680997
6673364255,30.2750661,78.0680777
6673364260,30.2734704,78.0696475
6673364261,30.2741487,78.0694061
6673364263,30.2731847,78.0690632
6673364266,30.2723949,78.0701455
6673364269,30.2742089,78.0673584
6673364270,30.2747059,78.067837
6673364273,30.2744658,78.0688378
6673364278,30.2734042,78.0691575
6673364279,30.274412,78.0675723
6673364280,30.2740151,78.0681155
6673364281,30.2738714,78.0682845
6673364282,30.2741687,78.0685942
6673364292,30.2748648,78.0672159
6769685609,30.1943338,78.1786206
6769685623,30.1952851,78.1825263
6769685630,30.1962425,78.1851481
6769685633,30.1968649,78.1863794
6769685634,30.1970423,78.18685
6773820050,30.2931213,77.9956981
6773820051,30.2934258,77.9959948
6773820053,30.2940003,77.9959238
6773862160,30.3115223,78.0629589
6773862161,30.3115791,78.0635373
6774033231,30.2915418,77.998607
6774033237,30.2899287,77.9972944
6774033242,30.2866932,77.9955053
6774034089,30.2847059,77.9940556
6774034095,30.2834158,77.9932429
6774171343,30.3213551,78.0138898
6774171344,30.3220065,78.0135394
6774171350,30.3232419,78.0133768
6774171366,30.3232508,78.0132188
6774369113,30.3188676,78.0129441
6774369116,30.3192605,78.0122629
6774369122,30.31923,78.0117722
6774378259,30.3209261,78.0069125
6775924132,30.3150587,78.0338079
6775924135,30.3143109,78.0339464
6776127950,30.3170568,78.0334917
6776127952,30.3163188,78.0345556
6782511618,30.3167912,78.0322541
6782511621,30.3173501,78.0329052
6782597042,30.3185355,78.03351
6782597052,30.3179067,78.0308405
6782597053,30.3180008,78.0297151
6782614569,30.320779,78.0325343
6782656138,30.3235015,78.0421932
6784327316,30.2991814,78.0200604
6784327318,30.3080118,78.0078285
6784395013,30.3045312,78.0395489
6784395014,30.3044908,78.0387823
6784395022,30.2935648,78.0344705
6784395024,30.2992771,78.0403122
6784395035,30.3002956,78.0403558
6784395036,30.3098096,78.0424577
6784405158,30.3173612,78.0641507
6784405159,30.3172242,78.0646902
6784405160,30.3181105,78.065009
6784405161,30.3189623,78.0651862
6784405166,30.317509,78.0654681
6784405175,30.3207055,78.057113
6784405176,30.3212529,78.0557828
6787516490,30.2584967,77.9956382
6787516491,30.2579922,77.9951805
6787516492,30.2585605,77.9943928
6787516494,30.2613814,77.9998661
6787516497,30.259475,77.9960954
6787516500,30.2628527,77.9971603
6787516504,30.2609351,77.9971991
6787666351,30.257979,78.0863975
6787666353,30.2574248,78.0873741
6787666354,30.2564398,78.0872048
6787666355,30.2569784,78.0881823
6787666356,30.2597373,78.0871211
6787666357,30.2590283,78.087802
6787666358,30.2582552,78.0870089
6787666359,30.2587837,78.0880662
6787666360,30.2580748,78.0873551
6787666361,30.2574424,78.0890329
6787666362,30.2579311,78.0885048
6787666363,30.2584746,78.0890836
6787666364,30.2562229,78.0873558
6787666365,30.2568366,78.0884441
6787666366,30.2572282,78.0897621
6787666368,30.2574694,78.0873009
6787666369,30.2572337,78.0877306
6787666370,30.2576571,78.0881899
6787666371,30.2572691,78.0889242
6787666372,30.2578769,78.0877654
6787666374,30.2594464,78.0873085
6787666375,30.2595639,78.0851907
6787666379,30.2587332,78.0860994
6787666380,30.2583572,78.0856921
6787666382,30.2590909,78.0854109
6787666383,30.2581868,78.0859943
6787666384,30.2579571,78.0857345
6787673486,30.2585808,78.0863989
6787843321,30.2673368,77.9911694
6787843323,30.2675418,77.9901035
6787843325,30.2699154,77.9927016
6787843326,30.2685292,77.9943591
6787843327,30.2639721,78.0004143
6787843329,30.2633543,77.9998027
6787843330,30.2637554,77.9992232
6787843331,30.2653996,78.0012122
6787843339,30.2629943,77.9985191
6787843341,30.2666444,77.999956
6787843345,30.2652527,77.9970421
6787843348,30.2644872,77.9975841
6787843355,30.2662545,77.9968732
6787843357,30.2663944,77.99676
6787843368,30.26763,77.9933326
6787843369,30.2710054,77.9915306
6787843370,30.2719893,77.9922759
6787843372,30.2686239,77.991351
6787843380,30.2674263,77.9929748
6787843381,30.2655054,77.9883083
6787843382,30.265923,77.9878631
6787843383,30.2663569,77.9899798
6787850588,30.2654115,77.9881199
6787850594,30.2648675,77.9869901
6787850602,30.2664468,77.9884567
6787850603,30.2660821,77.9889929
6787850604,30.2668675,77.9878476
6787850605,30.2663495,77.9886109
6787850606,30.2669122,77.9892799
6787850607,30.2686313,77.9900095
6787850618,30.2671821,77.9886888
6787850626,30.2682004,77.9886335
6787850627,30.2675342,77.9879965
6787850628,30.2699326,77.9882385
6787850630,30.2696097,77.9880294
6787850636,30.2667713,77.9921217
6787850638,30.2663741,77.9916384
6787850646,30.2668447,77.9893969
6787850652,30.2681704,77.9869966
6787850653,30.2687722,77.9857557
6787850655,30.2690904,77.9916953
6787850658,30.270387,77.9935113
6787881025,30.2681389,77.9870422
6787881040,30.2684776,77.9863648
6787881043,30.2679035,77.985963
6787881045,30.2646941,77.9869156
6787881056,30.2660471,77.9903067
6787881058,30.2629778,77.9850179
6787881059,30.2633464,77.9845963
6787881060,30.263718,77.9841581
